 #m    m2    m4    e    e2    T
  9.998280E-03      1.110733E-09      1.370826E-23     -1.999341E-02      4.441573E-09      3.714000E-01
  9.998276E-03      1.110732E-09      1.370823E-23     -1.999338E-02      4.441560E-09      3.727000E-01
  9.998231E-03      1.110722E-09      1.370800E-23     -1.999321E-02      4.441488E-09      3.740000E-01
  9.998122E-03      1.110698E-09      1.370742E-23     -1.999279E-02      4.441302E-09      3.753000E-01
  9.998127E-03      1.110699E-09      1.370744E-23     -1.999279E-02      4.441302E-09      3.766000E-01
  9.997973E-03      1.110665E-09      1.370663E-23     -1.999217E-02      4.441033E-09      3.779000E-01
  9.997896E-03      1.110648E-09      1.370621E-23     -1.999189E-02      4.440911E-09      3.792000E-01
  9.997993E-03      1.110670E-09      1.370674E-23     -1.999228E-02      4.441082E-09      3.805000E-01
  9.997847E-03      1.110637E-09      1.370595E-23     -1.999168E-02      4.440822E-09      3.818000E-01
  9.997782E-03      1.110623E-09      1.370562E-23     -1.999146E-02      4.440724E-09      3.831000E-01
  9.997887E-03      1.110646E-09      1.370617E-23     -1.999184E-02      4.440892E-09      3.844000E-01
  9.997533E-03      1.110569E-09      1.370429E-23     -1.999046E-02      4.440291E-09      3.857000E-01
  9.997636E-03      1.110591E-09      1.370483E-23     -1.999086E-02      4.440463E-09      3.870000E-01
  9.997569E-03      1.110576E-09      1.370448E-23     -1.999057E-02      4.440337E-09      3.883000E-01
  9.997382E-03      1.110535E-09      1.370348E-23     -1.998985E-02      4.440025E-09      3.896000E-01
  9.997338E-03      1.110525E-09      1.370325E-23     -1.998966E-02      4.439942E-09      3.909000E-01
  9.997300E-03      1.110517E-09      1.370306E-23     -1.998955E-02      4.439893E-09      3.922000E-01
  9.997211E-03      1.110498E-09      1.370258E-23     -1.998920E-02      4.439743E-09      3.935000E-01
  9.996960E-03      1.110443E-09      1.370126E-23     -1.998825E-02      4.439328E-09      3.948000E-01
  9.997053E-03      1.110463E-09      1.370175E-23     -1.998860E-02      4.439481E-09      3.961000E-01
  9.996898E-03      1.110429E-09      1.370092E-23     -1.998799E-02      4.439216E-09      3.974000E-01
  9.996856E-03      1.110419E-09      1.370068E-23     -1.998774E-02      4.439107E-09      3.987000E-01
  9.996911E-03      1.110432E-09      1.370099E-23     -1.998800E-02      4.439220E-09      4.000000E-01
  9.996762E-03      1.110399E-09      1.370020E-23     -1.998745E-02      4.438981E-09      4.013000E-01
  9.996536E-03      1.110349E-09      1.369900E-23     -1.998656E-02      4.438591E-09      4.026000E-01
  9.996293E-03      1.110296E-09      1.369773E-23     -1.998565E-02      4.438200E-09      4.039000E-01
  9.996382E-03      1.110316E-09      1.369818E-23     -1.998596E-02      4.438330E-09      4.052000E-01
  9.996244E-03      1.110285E-09      1.369745E-23     -1.998537E-02      4.438077E-09      4.065000E-01
  9.996031E-03      1.110238E-09      1.369632E-23     -1.998459E-02      4.437737E-09      4.078000E-01
  9.996140E-03      1.110262E-09      1.369689E-23     -1.998497E-02      4.437902E-09      4.091000E-01
  9.996051E-03      1.110243E-09      1.369642E-23     -1.998464E-02      4.437759E-09      4.104000E-01
  9.995682E-03      1.110162E-09      1.369447E-23     -1.998320E-02      4.437134E-09      4.117000E-01
  9.995727E-03      1.110171E-09      1.369469E-23     -1.998335E-02      4.437194E-09      4.130000E-01
  9.995747E-03      1.110176E-09      1.369479E-23     -1.998340E-02      4.437216E-09      4.143000E-01
  9.995451E-03      1.110111E-09      1.369325E-23     -1.998232E-02      4.436752E-09      4.156000E-01
  9.995387E-03      1.110097E-09      1.369290E-23     -1.998203E-02      4.436623E-09      4.169000E-01
  9.995260E-03      1.110069E-09      1.369224E-23     -1.998159E-02      4.436431E-09      4.182000E-01
  9.995202E-03      1.110056E-09      1.369192E-23     -1.998131E-02      4.436310E-09      4.195000E-01
  9.995158E-03      1.110047E-09      1.369169E-23     -1.998115E-02      4.436241E-09      4.208000E-01
  9.994807E-03      1.109970E-09      1.368985E-23     -1.997985E-02      4.435677E-09      4.221000E-01
  9.994838E-03      1.109976E-09      1.368998E-23     -1.997982E-02      4.435661E-09      4.234000E-01
  9.994680E-03      1.109942E-09      1.368915E-23     -1.997924E-02      4.435408E-09      4.247000E-01
  9.994509E-03      1.109904E-09      1.368825E-23     -1.997860E-02      4.435134E-09      4.260000E-01
  9.994449E-03      1.109891E-09      1.368794E-23     -1.997841E-02      4.435049E-09      4.273000E-01
  9.994098E-03      1.109814E-09      1.368607E-23     -1.997701E-02      4.434438E-09      4.286000E-01
  9.994176E-03      1.109831E-09      1.368649E-23     -1.997731E-02      4.434572E-09      4.299000E-01
  9.993956E-03      1.109782E-09      1.368532E-23     -1.997644E-02      4.434194E-09      4.312000E-01
  9.993693E-03      1.109725E-09      1.368392E-23     -1.997541E-02      4.433744E-09      4.325000E-01
  9.993509E-03      1.109685E-09      1.368297E-23     -1.997480E-02      4.433481E-09      4.338000E-01
  9.993336E-03      1.109646E-09      1.368203E-23     -1.997405E-02      4.433155E-09      4.351000E-01
  9.992978E-03      1.109568E-09      1.368015E-23     -1.997272E-02      4.432575E-09      4.364000E-01
  9.993025E-03      1.109578E-09      1.368040E-23     -1.997288E-02      4.432644E-09      4.377000E-01
  9.992522E-03      1.109468E-09      1.367773E-23     -1.997093E-02      4.431799E-09      4.390000E-01
  9.992989E-03      1.109570E-09      1.368020E-23     -1.997271E-02      4.432570E-09      4.403000E-01
  9.992442E-03      1.109450E-09      1.367731E-23     -1.997058E-02      4.431645E-09      4.416000E-01
  9.992151E-03      1.109386E-09      1.367577E-23     -1.996947E-02      4.431164E-09      4.429000E-01
  9.992127E-03      1.109381E-09      1.367563E-23     -1.996936E-02      4.431112E-09      4.442000E-01
  9.992378E-03      1.109436E-09      1.367698E-23     -1.997040E-02      4.431568E-09      4.455000E-01
  9.991760E-03      1.109300E-09      1.367368E-23     -1.996789E-02      4.430475E-09      4.468000E-01
  9.991485E-03      1.109240E-09      1.367225E-23     -1.996685E-02      4.430028E-09      4.481000E-01
  9.991336E-03      1.109207E-09      1.367146E-23     -1.996635E-02      4.429807E-09      4.494000E-01
  9.991220E-03      1.109182E-09      1.367085E-23     -1.996586E-02      4.429599E-09      4.507000E-01
  9.991120E-03      1.109160E-09      1.367030E-23     -1.996541E-02      4.429401E-09      4.520000E-01
  9.990773E-03      1.109084E-09      1.366849E-23     -1.996424E-02      4.428890E-09      4.533000E-01
  9.990398E-03      1.109001E-09      1.366647E-23     -1.996262E-02      4.428184E-09      4.546000E-01
  9.990413E-03      1.109005E-09      1.366659E-23     -1.996277E-02      4.428254E-09      4.559000E-01
  9.990011E-03      1.108917E-09      1.366448E-23     -1.996128E-02      4.427607E-09      4.572000E-01
  9.989558E-03      1.108817E-09      1.366206E-23     -1.995947E-02      4.426818E-09      4.585000E-01
  9.989696E-03      1.108848E-09      1.366279E-23     -1.996001E-02      4.427056E-09      4.598000E-01
  9.989362E-03      1.108774E-09      1.366103E-23     -1.995871E-02      4.426494E-09      4.611000E-01
  9.988953E-03      1.108685E-09      1.365886E-23     -1.995713E-02      4.425805E-09      4.624000E-01
  9.988940E-03      1.108682E-09      1.365882E-23     -1.995723E-02      4.425848E-09      4.637000E-01
  9.988822E-03      1.108656E-09      1.365817E-23     -1.995659E-02      4.425570E-09      4.650000E-01
  9.988633E-03      1.108614E-09      1.365716E-23     -1.995582E-02      4.425237E-09      4.663000E-01
  9.988020E-03      1.108480E-09      1.365391E-23     -1.995340E-02      4.424186E-09      4.676000E-01
  9.988171E-03      1.108513E-09      1.365471E-23     -1.995401E-02      4.424449E-09      4.689000E-01
  9.987718E-03      1.108414E-09      1.365237E-23     -1.995248E-02      4.423790E-09      4.702000E-01
  9.987127E-03      1.108284E-09      1.364921E-23     -1.995008E-02      4.422742E-09      4.715000E-01
  9.987151E-03      1.108289E-09      1.364933E-23     -1.995008E-02      4.422746E-09      4.728000E-01
  9.986825E-03      1.108218E-09      1.364763E-23     -1.994888E-02      4.422225E-09      4.741000E-01
  9.986309E-03      1.108105E-09      1.364493E-23     -1.994698E-02      4.421402E-09      4.754000E-01
  9.986565E-03      1.108160E-09      1.364624E-23     -1.994781E-02      4.421759E-09      4.767000E-01
  9.985936E-03      1.108023E-09      1.364293E-23     -1.994556E-02      4.420780E-09      4.780000E-01
  9.985445E-03      1.107915E-09      1.364035E-23     -1.994367E-02      4.419964E-09      4.793000E-01
  9.985329E-03      1.107890E-09      1.363975E-23     -1.994325E-02      4.419781E-09      4.806000E-01
  9.985136E-03      1.107847E-09      1.363868E-23     -1.994233E-02      4.419378E-09      4.819000E-01
  9.984669E-03      1.107745E-09      1.363624E-23     -1.994058E-02      4.418622E-09      4.832000E-01
  9.984469E-03      1.107701E-09      1.363516E-23     -1.993977E-02      4.418265E-09      4.845000E-01
  9.984318E-03      1.107668E-09      1.363439E-23     -1.993927E-02      4.418054E-09      4.858000E-01
  9.983627E-03      1.107517E-09      1.363077E-23     -1.993657E-02      4.416890E-09      4.871000E-01
  9.983440E-03      1.107476E-09      1.362979E-23     -1.993607E-02      4.416666E-09      4.884000E-01
  9.983074E-03      1.107395E-09      1.362786E-23     -1.993455E-02      4.416008E-09      4.897000E-01
  9.982674E-03      1.107308E-09      1.362577E-23     -1.993301E-02      4.415347E-09      4.910000E-01
  9.982722E-03      1.107318E-09      1.362602E-23     -1.993335E-02      4.415486E-09      4.923000E-01
  9.981962E-03      1.107152E-09      1.362202E-23     -1.993041E-02      4.414214E-09      4.936000E-01
  9.981622E-03      1.107078E-09      1.362024E-23     -1.992918E-02      4.413681E-09      4.949000E-01
  9.981347E-03      1.107016E-09      1.361871E-23     -1.992776E-02      4.413058E-09      4.962000E-01
  9.980562E-03      1.106845E-09      1.361465E-23     -1.992507E-02      4.411905E-09      4.975000E-01
  9.980658E-03      1.106866E-09      1.361517E-23     -1.992541E-02      4.412052E-09      4.988000E-01
  9.980454E-03      1.106822E-09      1.361413E-23     -1.992474E-02      4.411766E-09      5.001000E-01
  9.980134E-03      1.106751E-09      1.361238E-23     -1.992337E-02      4.411162E-09      5.014000E-01
  9.979516E-03      1.106617E-09      1.360919E-23     -1.992123E-02      4.410247E-09      5.027000E-01
  9.978874E-03      1.106474E-09      1.360572E-23     -1.991851E-02      4.409052E-09      5.040000E-01
  9.978540E-03      1.106404E-09      1.360412E-23     -1.991767E-02      4.408705E-09      5.053000E-01
  9.978180E-03      1.106323E-09      1.360210E-23     -1.991588E-02      4.407919E-09      5.066000E-01
  9.977771E-03      1.106233E-09      1.359993E-23     -1.991442E-02      4.407279E-09      5.079000E-01
  9.977191E-03      1.106106E-09      1.359689E-23     -1.991197E-02      4.406230E-09      5.092000E-01
  9.976827E-03      1.106027E-09      1.359503E-23     -1.991106E-02      4.405834E-09      5.105000E-01
  9.976374E-03      1.105928E-09      1.359266E-23     -1.990938E-02      4.405104E-09      5.118000E-01
  9.975891E-03      1.105823E-09      1.359013E-23     -1.990717E-02      4.404160E-09      5.131000E-01
  9.975520E-03      1.105740E-09      1.358813E-23     -1.990591E-02      4.403602E-09      5.144000E-01
  9.975165E-03      1.105664E-09      1.358634E-23     -1.990469E-02      4.403086E-09      5.157000E-01
  9.974767E-03      1.105576E-09      1.358421E-23     -1.990298E-02      4.402337E-09      5.170000E-01
  9.974105E-03      1.105431E-09      1.358075E-23     -1.990081E-02      4.401396E-09      5.183000E-01
  9.973963E-03      1.105400E-09      1.358002E-23     -1.990008E-02      4.401089E-09      5.196000E-01
  9.973014E-03      1.105192E-09      1.357501E-23     -1.989634E-02      4.399466E-09      5.209000E-01
  9.973127E-03      1.105217E-09      1.357563E-23     -1.989698E-02      4.399738E-09      5.222000E-01
  9.972485E-03      1.105076E-09      1.357222E-23     -1.989442E-02      4.398632E-09      5.235000E-01
  9.972058E-03      1.104983E-09      1.356998E-23     -1.989299E-02      4.398009E-09      5.248000E-01
  9.971307E-03      1.104819E-09      1.356606E-23     -1.989001E-02      4.396725E-09      5.261000E-01
  9.970678E-03      1.104681E-09      1.356278E-23     -1.988770E-02      4.395729E-09      5.274000E-01
  9.969596E-03      1.104445E-09      1.355713E-23     -1.988388E-02      4.394068E-09      5.287000E-01
  9.970083E-03      1.104551E-09      1.355962E-23     -1.988528E-02      4.394674E-09      5.300000E-01
  9.968987E-03      1.104313E-09      1.355401E-23     -1.988156E-02      4.393078E-09      5.313000E-01
  9.968589E-03      1.104225E-09      1.355185E-23     -1.987978E-02      4.392304E-09      5.326000E-01
  9.968338E-03      1.104171E-09      1.355063E-23     -1.987918E-02      4.392056E-09      5.339000E-01
  9.967571E-03      1.104002E-09      1.354653E-23     -1.987611E-02      4.390722E-09      5.352000E-01
  9.966343E-03      1.103734E-09      1.354012E-23     -1.987140E-02      4.388687E-09      5.365000E-01
  9.966371E-03      1.103740E-09      1.354025E-23     -1.987155E-02      4.388752E-09      5.378000E-01
  9.965965E-03      1.103652E-09      1.353823E-23     -1.987035E-02      4.388239E-09      5.391000E-01
  9.964974E-03      1.103435E-09      1.353299E-23     -1.986641E-02      4.386528E-09      5.404000E-01
  9.964485E-03      1.103327E-09      1.353040E-23     -1.986441E-02      4.385670E-09      5.417000E-01
  9.963292E-03      1.103068E-09      1.352427E-23     -1.986045E-02      4.383958E-09      5.430000E-01
  9.963387E-03      1.103088E-09      1.352469E-23     -1.986035E-02      4.383923E-09      5.443000E-01
  9.962987E-03      1.103002E-09      1.352269E-23     -1.985897E-02      4.383334E-09      5.456000E-01
  9.961638E-03      1.102706E-09      1.351560E-23     -1.985401E-02      4.381179E-09      5.469000E-01
  9.961456E-03      1.102666E-09      1.351459E-23     -1.985324E-02      4.380847E-09      5.482000E-01
  9.960487E-03      1.102455E-09      1.350959E-23     -1.984989E-02      4.379401E-09      5.495000E-01
  9.959869E-03      1.102319E-09      1.350633E-23     -1.984732E-02      4.378291E-09      5.508000E-01
  9.959334E-03      1.102200E-09      1.350341E-23     -1.984490E-02      4.377240E-09      5.521000E-01
  9.958567E-03      1.102035E-09      1.349960E-23     -1.984251E-02      4.376227E-09      5.534000E-01
  9.958352E-03      1.101988E-09      1.349847E-23     -1.984162E-02      4.375838E-09      5.547000E-01
  9.957405E-03      1.101781E-09      1.349351E-23     -1.983809E-02      4.374319E-09      5.560000E-01
  9.956680E-03      1.101624E-09      1.348979E-23     -1.983575E-02      4.373298E-09      5.573000E-01
  9.955672E-03      1.101404E-09      1.348459E-23     -1.983196E-02      4.371683E-09      5.586000E-01
  9.955389E-03      1.101342E-09      1.348306E-23     -1.983081E-02      4.371178E-09      5.599000E-01
  9.955009E-03      1.101257E-09      1.348097E-23     -1.982885E-02      4.370330E-09      5.612000E-01
  9.953967E-03      1.101033E-09      1.347575E-23     -1.982594E-02      4.369088E-09      5.625000E-01
  9.952612E-03      1.100736E-09      1.346861E-23     -1.982054E-02      4.366755E-09      5.638000E-01
  9.951894E-03      1.100581E-09      1.346500E-23     -1.981838E-02      4.365825E-09      5.651000E-01
  9.951941E-03      1.100590E-09      1.346516E-23     -1.981800E-02      4.365664E-09      5.664000E-01
  9.950841E-03      1.100350E-09      1.345944E-23     -1.981420E-02      4.364027E-09      5.677000E-01
  9.949534E-03      1.100066E-09      1.345274E-23     -1.980974E-02      4.362099E-09      5.690000E-01
  9.949307E-03      1.100017E-09      1.345157E-23     -1.980870E-02      4.361668E-09      5.703000E-01
  9.948269E-03      1.099790E-09      1.344617E-23     -1.980500E-02      4.360072E-09      5.716000E-01
  9.947574E-03      1.099638E-09      1.344252E-23     -1.980229E-02      4.358901E-09      5.729000E-01
  9.946027E-03      1.099303E-09      1.343469E-23     -1.979705E-02      4.356667E-09      5.742000E-01
  9.945527E-03      1.099193E-09      1.343197E-23     -1.979461E-02      4.355601E-09      5.755000E-01
  9.944767E-03      1.099023E-09      1.342780E-23     -1.979118E-02      4.354115E-09      5.768000E-01
  9.943334E-03      1.098717E-09      1.342080E-23     -1.978742E-02      4.352527E-09      5.781000E-01
  9.943556E-03      1.098764E-09      1.342181E-23     -1.978769E-02      4.352626E-09      5.794000E-01
  9.942558E-03      1.098545E-09      1.341652E-23     -1.978339E-02      4.350781E-09      5.807000E-01
  9.941741E-03      1.098369E-09      1.341245E-23     -1.978081E-02      4.349676E-09      5.820000E-01
  9.940532E-03      1.098106E-09      1.340625E-23     -1.977690E-02      4.348013E-09      5.833000E-01
